,date,open,high,low,close,adjClose,volume
317,2021-05-25,251.7700043,252.75,250.8200073,251.7200012,249.6812134,17704300.0
318,2021-05-24,247.7899933,251.1600037,247.5099945,250.7799988,248.7488098,21411500.0
319,2021-05-21,247.5700073,248.3300018,244.7400055,245.1699982,243.1842651,21863100.0
320,2021-05-20,243.9600067,247.9499969,243.8600006,246.4799957,244.4836578,21800700.0
321,2021-05-19,239.3099976,243.2299957,238.6000061,243.1199951,241.1508636,25739800.0
322,2021-05-18,246.2700043,246.4100037,242.8999939,243.0800018,240.5557404,20168000.0
323,2021-05-17,246.5500031,246.5899963,243.5200043,245.1799927,242.6339417,24970200.0
324,2021-05-14,245.5800018,249.1799927,245.4900055,248.1499939,245.5730743,23901100.0
325,2021-05-13,241.8000031,245.6000061,241.4199982,243.0299988,240.5062561,29624300.0
326,2021-05-12,242.1699982,244.3800049,238.0700073,239.0,236.5181122,36684400.0
327,2021-05-11,244.5500031,246.6000061,242.5700073,246.2299957,243.6730042,33641600.0
328,2021-05-10,250.8699951,251.7299957,247.1199951,247.1799927,244.6131287,29299900.0
329,2021-05-07,252.1499939,254.3000031,251.1699982,252.4600067,249.8383331,27032900.0
330,2021-05-06,246.4499969,249.8600006,244.6900024,249.7299957,247.136673,26491100.0
331,2021-05-05,249.0599976,249.5,245.8200073,246.4700012,243.9105072,21901300.0
332,2021-05-04,250.9700012,251.2100067,245.7599945,247.7899933,245.2168121,32756100.0
333,2021-05-03,253.3999939,254.3500061,251.1199951,251.8600006,249.2445374,19626600.0
334,2021-04-30,249.7400055,253.0800018,249.6000061,252.1799927,249.5612183,30945100.0
335,2021-04-29,255.4600067,256.1000061,249.0,252.5099945,249.8877869,40589000.0
336,2021-04-28,256.0799866,256.5400085,252.9499969,254.5599976,251.9165039,46903100.0
337,2021-04-27,261.5799866,263.1900024,260.1199951,261.9700012,259.2495728,31014200.0
338,2021-04-26,261.6600037,262.4400024,260.1700134,261.5499878,258.8338928,19763300.0
339,2021-04-23,257.8800049,261.5100098,257.269989,261.1499939,258.4380798,21462600.0
340,2021-04-22,260.2099915,261.7799988,255.6399994,257.1700134,254.4994202,25606200.0
341,2021-04-21,258.9400024,260.6799927,257.25,260.5799866,257.8739624,24030400.0
342,2021-04-20,257.8200073,260.2000122,256.8399963,258.2600098,255.5780792,19722900.0
343,2021-04-19,260.1900024,261.480011,257.8200073,258.7399902,256.0531006,23209300.0
344,2021-04-16,259.4700012,261.0,257.6000061,260.7399902,258.0323181,24878600.0
345,2021-04-15,257.9299927,259.9299927,257.730011,259.5,256.8052063,25627500.0
346,2021-04-14,257.480011,258.8299866,255.1600037,255.5899963,252.9358063,23070900.0
347,2021-04-13,257.2600098,259.1900024,256.8299866,258.4899902,255.8056946,23837500.0
348,2021-04-12,254.7100067,257.6700134,254.6199951,255.9100037,253.2524872,27148700.0
349,2021-04-09,252.8699951,255.9900055,252.4400024,255.8500061,253.1931152,24326800.0
350,2021-04-08,252.7700043,254.1399994,252.0,253.25,250.6201172,23625200.0
351,2021-04-07,247.8099976,250.9299927,247.1900024,249.8999939,247.3049164,22719800.0
352,2021-04-06,247.6100006,249.3999939,246.8800049,247.8600006,245.2861023,22931900.0
353,2021-04-05,242.7599945,249.9600067,242.6999969,249.0700073,246.4835358,36910600.0
354,2021-04-01,238.4700012,242.8399963,238.0500031,242.3500061,239.8333282,30338000.0
355,2021-03-31,232.9100037,239.1000061,232.3899994,235.7700043,233.3216553,43623500.0
356,2021-03-30,233.5299988,233.8500061,231.1000061,231.8500061,229.4423828,24792000.0
357,2021-03-29,236.5899963,236.8000031,231.8800049,235.2400055,232.7971497,25227500.0
358,2021-03-26,231.5500031,236.7100067,231.5500031,236.4799957,234.0242767,25479900.0
359,2021-03-25,235.3000031,236.9400024,231.5700073,232.3399963,229.9272614,34061900.0
360,2021-03-24,237.8500061,238.0,235.3200073,235.4600067,233.0148621,25620100.0
361,2021-03-23,237.4900055,241.0500031,237.0700073,237.5800018,235.1128387,31638400.0
362,2021-03-22,230.2700043,236.8999939,230.1399994,235.9900055,233.5393524,30127000.0
363,2021-03-19,231.0200043,232.4700012,229.3500061,230.3500061,227.9579163,46430700.0
364,2021-03-18,232.5599976,234.1900024,230.3300018,230.7200012,228.3240967,34833000.0
365,2021-03-17,236.1499939,238.5500031,233.2299957,237.0399933,234.5784302,29562100.0
366,2021-03-16,236.2799988,240.0599976,235.9400024,237.7100067,235.2414856,28092200.0
367,2021-03-15,234.9600067,235.1900024,231.8099976,234.8099976,232.3716125,26034900.0
368,2021-03-12,234.0099945,235.8200073,233.2299957,235.75,233.3018494,22653700.0
369,2021-03-11,234.9600067,239.1699982,234.3099976,237.1300049,234.6675262,29907600.0
370,2021-03-10,237.0,237.0,232.0399933,232.4199982,230.0064392,29746800.0
371,2021-03-09,232.8800049,235.3800049,231.6699982,233.7799988,231.3523102,33080500.0
372,2021-03-08,231.3699951,233.3699951,227.1300049,227.3899994,225.028656,35267400.0
373,2021-03-05,229.5200043,233.2700043,226.4600067,231.6000061,229.1949463,41872800.0
374,2021-03-04,226.7400055,232.4900055,224.2599945,226.7299957,224.3755035,44727800.0
375,2021-03-03,232.1600037,233.5800018,227.2599945,227.5599976,225.1968994,34029500.0
376,2021-03-02,237.0099945,237.3000031,233.4499969,233.8699951,231.4413605,22812500.0
377,2021-03-01,235.8999939,237.4700012,233.1499939,236.9400024,234.4795074,25324000.0
378,2021-02-26,231.5299988,235.3699951,229.5399933,232.3800049,229.9668579,37819200.0
379,2021-02-25,232.0800018,234.5899963,227.8800049,228.9900055,226.6120453,39542200.0
380,2021-02-24,230.0099945,235.1999969,229.0,234.5500031,232.1143188,26339700.0
381,2021-02-23,230.3300018,234.8300018,228.7299957,233.2700043,230.8475952,30228700.0
382,2021-02-22,237.4199982,237.9299927,232.3999939,234.5099945,232.0747223,36446900.0
383,2021-02-19,243.75,243.8600006,240.1799927,240.9700012,238.4676361,25262600.0
384,2021-02-18,241.8000031,243.9299927,240.8600006,243.7899933,241.2583313,16925600.0
385,2021-02-17,241.3200073,244.3099976,240.9400024,244.1999969,241.6640778,21653500.0
386,2021-02-16,245.0299988,246.1300049,242.9199982,243.6999969,240.6151276,26728500.0
387,2021-02-12,243.9299927,245.3000031,242.7299957,244.9900055,241.8887939,16561100.0
388,2021-02-11,244.7799988,245.1499939,242.1499939,244.4900055,241.3951416,15751100.0
389,2021-02-10,245.0,245.9199982,240.8899994,242.8200073,239.7462616,22186700.0
390,2021-02-09,241.8699951,244.7599945,241.3800049,243.7700043,240.6842041,23565000.0
391,2021-02-08,243.1499939,243.6799927,240.8099976,242.4700012,239.4006805,22211900.0
392,2021-02-05,242.2299957,243.2799988,240.4199982,242.1999969,239.1341248,18054800.0
393,2021-02-04,242.6600037,243.2400055,240.3699951,242.0099945,238.9464722,25296100.0
394,2021-02-03,239.5700073,245.0899963,239.2599945,243.0,239.923996,27158100.0
395,2021-02-02,241.3000031,242.3099976,238.6900024,239.5099945,236.4781494,25916300.0
396,2021-02-01,235.0599976,242.5,232.4299927,239.6499939,236.616394,33314200.0
397,2021-01-29,235.9900055,238.0200043,231.3500061,231.9600067,229.0237427,42503100.0
398,2021-01-28,235.6100006,242.6399994,235.0899963,238.9299927,235.9055023,49111200.0
399,2021-01-27,238.0,240.4400024,230.1399994,232.8999939,229.951828,69870600.0
400,2021-01-26,231.8600006,234.1799927,230.0800018,232.3300018,229.3890381,49169600.0
401,2021-01-25,229.1199951,229.7799988,224.2200012,229.5299988,226.6244812,33152100.0
402,2021-01-22,227.0800018,230.0700073,225.8000031,225.9499969,223.089798,30172700.0
403,2021-01-21,224.6999969,226.3000031,222.4199982,224.9700012,222.1222229,30709400.0
404,2021-01-20,217.6999969,225.7899933,217.2899933,224.3399963,221.5001831,37777300.0
405,2021-01-19,213.75,216.9799957,212.6300049,216.4400024,213.7001953,30480900.0
406,2021-01-15,213.5200043,214.5099945,212.0299988,212.6499939,209.9581604,31746500.0
407,2021-01-14,215.9100037,217.4600067,212.7400055,213.0200043,210.3234711,29480800.0
408,2021-01-13,214.0200043,216.7599945,213.9299927,216.3399963,213.6014404,20087100.0
409,2021-01-12,216.5,217.1000061,213.3200073,214.9299927,212.2092743,23249300.0
410,2021-01-11,218.4700012,218.9100037,216.7299957,217.4900055,214.7369232,23031300.0
411,2021-01-08,218.6799927,220.5800018,217.0299988,219.6199951,216.8399353,22956200.0
412,2021-01-07,214.0399933,219.3399963,213.7100067,218.2899933,215.5267639,27694500.0
413,2021-01-06,212.1699982,216.4900055,211.9400024,212.25,209.5632172,35930700.0
414,2021-01-05,217.2599945,218.5200043,215.6999969,217.8999939,215.1416931,23823000.0
415,2021-01-04,222.5299988,223.0,214.8099976,217.6900024,214.9343567,37130100.0
416,2020-12-31,221.6999969,223.0,219.6799927,222.4199982,219.6044922,20942100.0
417,2020-12-30,225.2299957,225.6300049,221.4700012,221.6799927,218.8738556,20272300.0
418,2020-12-29,226.3099976,227.1799927,223.5800018,224.1499939,221.3125763,17403200.0
419,2020-12-28,224.4499969,226.0299988,223.0200043,224.9600067,222.1123352,17933500.0
420,2020-12-24,221.4199982,223.6100006,221.1999969,222.75,219.9302979,10550600.0
421,2020-12-23,223.1100006,223.5599976,220.8000031,221.0200043,218.2222137,18699600.0
422,2020-12-22,222.6900024,225.6300049,221.8500061,223.9400024,221.1052551,22612200.0
423,2020-12-21,217.5500031,224.0,217.2799988,222.5899963,219.7723389,37181900.0
424,2020-12-18,218.5899963,219.6900024,216.0200043,218.5899963,215.8229675,63354900.0
425,2020-12-17,219.8699951,220.8899994,217.9199982,219.4199982,216.6424713,32515800.0
426,2020-12-16,214.75,220.1100006,214.7200012,219.2799988,216.5042267,35023300.0
427,2020-12-15,215.1699982,215.4199982,212.2400055,214.1300049,211.4194336,27000600.0
428,2020-12-14,213.1000061,216.2100067,212.8800049,214.1999969,211.4885406,28798400.0
429,2020-12-11,210.0500031,213.3200073,209.1100006,213.2599945,210.5604401,30979400.0
430,2020-12-10,211.7700043,213.0800018,210.3600006,210.5200043,207.8551331,26733300.0
431,2020-12-09,215.1600037,215.2299957,211.2100067,211.8000031,209.118927,32440600.0
432,2020-12-08,213.9700012,216.9499969,212.8899994,216.0099945,213.2756348,23284100.0
433,2020-12-07,214.3699951,215.5399933,212.9900055,214.2899933,211.5773926,24620000.0
434,2020-12-04,214.2200012,215.3800049,213.1799927,214.3600006,211.6465149,24666000.0
435,2020-12-03,214.6100006,216.3800049,213.6499939,214.2400055,211.5280304,25120900.0
436,2020-12-02,214.8800049,215.4700012,212.8000031,215.3699951,212.6437225,23724500.0
437,2020-12-01,214.5099945,217.3200073,213.3500061,216.2100067,213.4730988,30904500.0
438,2020-11-30,214.1000061,214.7599945,210.8399963,214.0700073,211.3601837,33064800.0
439,2020-11-27,214.8500061,216.2700043,214.0399933,215.2299957,212.5055084,14512200.0
440,2020-11-25,215.1100006,215.2899933,212.4600067,213.8699951,211.1627197,21012900.0
441,2020-11-24,209.5899963,214.25,208.8600006,213.8600006,211.152832,33979700.0
442,2020-11-23,210.9499969,212.2899933,208.1600037,210.1100006,207.4503174,25683500.0
443,2020-11-20,212.1999969,213.2899933,210.0,210.3899994,207.7267761,22843100.0
444,2020-11-19,211.3800049,213.0299988,209.9299927,212.4199982,209.7310791,24792700.0
445,2020-11-18,213.6499939,215.1699982,210.9299927,211.0800018,208.4080658,28372800.0
446,2020-11-17,216.1000061,217.6799927,214.0800018,214.4600067,211.1923523,24154100.0
447,2020-11-16,214.8699951,217.7400055,214.5200043,217.2299957,213.9201355,24953300.0
448,2020-11-13,216.3600006,217.4199982,214.1600037,216.5099945,213.2110901,18621100.0
449,2020-11-12,217.2100067,219.1100006,214.4600067,215.4400024,212.1573944,21593900.0
450,2020-11-11,212.3899994,218.0399933,212.1999969,216.5500031,213.2504883,29440800.0
451,2020-11-10,214.5,216.5,209.7200012,211.0099945,207.7949066,44045100.0
452,2020-11-09,224.4400024,228.1199951,217.8800049,218.3899994,215.0624542,44395000.0
453,2020-11-06,222.2599945,224.3600006,218.0299988,223.7200012,220.3112335,25231900.0
454,2020-11-05,222.0399933,224.1199951,221.1499939,223.2899933,219.8877716,36080100.0
455,2020-11-04,214.0200043,218.3200073,212.4199982,216.3899994,213.0929108,42311800.0
456,2020-11-03,203.8899994,208.1199951,203.1199951,206.4299927,203.2846832,27512000.0
457,2020-11-02,204.2899933,205.2799988,200.1199951,202.3300018,199.2471619,30842200.0
458,2020-10-30,203.5,204.2899933,199.6199951,202.4700012,199.3850403,36953700.0
459,2020-10-29,204.0700073,207.3600006,203.3699951,204.7200012,201.6007385,31432600.0
460,2020-10-28,207.6699982,208.8399963,202.1000061,202.6799927,199.5918274,51195600.0
461,2020-10-27,211.5899963,214.6699982,210.3300018,213.25,210.0007629,36700300.0
462,2020-10-26,213.8500061,216.3399963,208.1000061,210.0800018,206.8790588,37111600.0
463,2020-10-23,215.0299988,216.2799988,213.1600037,216.2299957,212.9353638,18879600.0
464,2020-10-22,213.9299927,216.0599976,211.6999969,214.8899994,211.6157684,22351500.0
465,2020-10-21,213.1199951,216.9199982,213.1199951,214.8000031,211.5271454,22724900.0
466,2020-10-20,215.8000031,217.3699951,213.0899963,214.6499939,211.379425,22753500.0
467,2020-10-19,220.4199982,222.3000031,213.7200012,214.2200012,210.9559937,27625800.0
468,2020-10-16,220.1499939,222.2899933,219.3200073,219.6600037,216.3131104,26057900.0
469,2020-10-15,217.1000061,220.3600006,216.0099945,219.6600037,216.3131104,22733100.0
470,2020-10-14,223.0,224.2200012,219.1300049,220.8600006,217.4948273,23421700.0
471,2020-10-13,222.7200012,225.2100067,220.4299927,222.8600006,219.4643402,28950800.0
472,2020-10-12,218.7899933,223.8600006,216.8099976,221.3999939,218.0266113,40461400.0
473,2020-10-09,211.2299957,215.8600006,211.2299957,215.8099976,212.5217743,26458000.0
474,2020-10-08,210.5099945,211.1900024,208.3200073,210.5800018,207.37146,19925800.0
475,2020-10-07,207.0599976,210.1100006,206.7200012,209.8300018,206.6328735,25681100.0
476,2020-10-06,208.8200073,210.1799927,204.8200073,205.9100037,202.7726288,28554300.0
477,2020-10-05,207.2200012,210.4100037,206.9799957,210.3800049,207.1745148,21331600.0
478,2020-10-02,208.0,210.9900055,205.5399933,206.1900024,203.0483551,33154800.0
479,2020-10-01,213.4900055,213.9900055,211.3200073,212.4600067,209.2228088,27158400.0
480,2020-09-30,207.7299957,211.9799957,206.5399933,210.3300018,207.1252747,33829100.0
481,2020-09-29,209.3500061,210.0700073,206.8099976,207.2599945,204.1020355,24221900.0
482,2020-09-28,210.8800049,212.5700073,208.0599976,209.4400024,206.2488098,32004900.0
483,2020-09-25,203.5500031,209.0399933,202.5399933,207.8200073,204.6535034,29437300.0
484,2020-09-24,199.8500061,205.5700073,199.1999969,203.1900024,200.0940552,31202500.0
485,2020-09-23,207.8999939,208.1000061,200.0299988,200.5899963,197.5336609,30803800.0
486,2020-09-22,205.0599976,208.1000061,202.0800018,207.4199982,204.2595978,33517100.0
487,2020-09-21,197.1900024,202.7100067,196.3800049,202.5399933,199.453949,39839700.0
488,2020-09-18,202.8000031,203.6499939,196.25,200.3899994,197.336731,55225300.0
489,2020-09-17,200.0500031,204.3300018,199.9600067,202.9100037,199.8183289,34011300.0
490,2020-09-16,210.6199951,210.6499939,204.6399994,205.0500031,201.925705,26328100.0
491,2020-09-15,208.4199982,209.7799988,206.9299927,208.7799988,205.598877,21823900.0
492,2020-09-14,204.2400055,209.1999969,204.0299988,205.4100037,202.2802277,30375800.0
493,2020-09-11,207.1999969,208.6300049,201.2400055,204.0299988,200.9212341,33620100.0
494,2020-09-10,213.3999939,214.7400055,204.1100006,205.3699951,202.2408295,35461500.0
495,2020-09-09,207.6000061,214.8399963,206.6999969,211.2899933,208.0706329,45679000.0
496,2020-09-08,206.5,210.0299988,202.1999969,202.6600037,199.5721283,52924300.0
497,2020-09-04,215.1000061,218.3600006,205.1900024,214.25,210.9855347,59664100.0
498,2020-09-03,229.2700043,229.3099976,214.9600067,217.3000031,213.9890442,58400300.0
499,2020-09-02,227.9700012,232.8600006,227.3500061,231.6499939,228.1204071,34080800.0
500,2020-09-01,225.5099945,227.4499969,224.4299927,227.2700043,223.8071594,25725500.0
501,2020-08-31,227.0,228.6999969,224.3099976,225.5299988,222.0936584,28774200.0
502,2020-08-28,228.1799927,230.6399994,226.5800018,228.9100037,225.4221649,26292900.0
503,2020-08-27,222.8899994,231.1499939,219.3999939,226.5800018,223.127655,57602200.0
504,2020-08-26,217.8800049,222.0899963,217.3600006,221.1499939,217.7803955,39600800.0
505,2020-08-25,213.1000061,216.6100006,213.1000061,216.4700012,213.1717224,23043700.0
506,2020-08-24,214.7899933,215.5200043,212.4299927,213.6900024,210.4340363,25460100.0
507,2020-08-21,213.8600006,216.25,212.8500061,213.0200043,209.7742767,36249300.0
508,2020-08-20,209.5399933,215.0,208.9100037,214.5800018,211.3105011,26981500.0
509,2020-08-19,211.4900055,212.1000061,209.25,209.6999969,206.5048523,27627600.0
510,2020-08-18,210.5299988,212.3600006,209.2100067,211.4900055,207.7653503,21336200.0
511,2020-08-17,209.6000061,211.1900024,208.9199982,210.2799988,206.5766602,20184800.0
512,2020-08-14,208.7599945,209.5899963,207.5099945,208.8999939,205.2209473,17958900.0
513,2020-08-13,209.4400024,211.3500061,208.1499939,208.6999969,205.0244751,22588900.0
514,2020-08-12,205.2899933,210.2799988,204.75,209.1900024,205.5058594,28013100.0
515,2020-08-11,207.1600037,207.6499939,203.1399994,203.3800049,199.7981873,36446500.0
516,2020-08-10,211.6699982,211.8800049,206.3500061,208.25,204.5824127,36716500.0
517,2020-08-07,214.8500061,215.6999969,210.9299927,212.4799957,208.737915,27820400.0
518,2020-08-06,212.3399963,216.3699951,211.5500031,216.3500061,212.5397797,32656800.0
519,2020-08-05,214.8999939,215.0,211.5700073,212.9400024,209.1898193,28806400.0
520,2020-08-04,214.1699982,214.7700043,210.3099976,213.2899933,209.5336456,49280100.0
521,2020-08-03,211.5200043,217.6399994,210.4400024,216.5399933,212.7264252,78983000.0
522,2020-07-31,204.3999939,205.1000061,199.0099945,205.0099945,201.3994598,51044000.0
523,2020-07-30,201.0,204.4600067,199.5700073,203.8999939,200.3090363,25079600.0
524,2020-07-29,202.5,204.6499939,202.0099945,204.0599976,200.4662323,19632600.0
525,2020-07-28,203.6100006,204.6999969,201.7400055,202.0200043,198.4621277,23251400.0
526,2020-07-27,201.4700012,203.9700012,200.8600006,203.8500061,200.2599182,30160900.0
527,2020-07-24,200.4199982,202.8600006,197.5099945,201.3000031,197.7548218,39827000.0
528,2020-07-23,207.1900024,210.9199982,202.1499939,202.5399933,198.9729767,67457000.0
529,2020-07-22,209.1999969,212.3000031,208.3899994,211.75,208.0207672,49605700.0
530,2020-07-21,213.6600037,213.9400024,208.0299988,208.75,205.0735931,37990400.0
531,2020-07-20,205.0,212.3000031,203.0099945,211.6000061,207.8734436,36884800.0
532,2020-07-17,204.4700012,205.0399933,201.3899994,202.8800049,199.3069763,31635300.0
533,2020-07-16,205.3999939,205.6999969,202.3099976,203.9199982,200.3286743,29940700.0
534,2020-07-15,209.5599976,211.3300018,205.0299988,208.0399933,204.3760986,32179400.0
535,2020-07-14,206.1300049,208.8500061,202.0299988,208.3500061,204.6806641,37591800.0
536,2020-07-13,214.4799957,215.8000031,206.5,207.0700073,203.4231873,38135600.0
537,2020-07-10,213.6199951,214.0800018,211.0800018,213.6699982,209.9069519,26177600.0
538,2020-07-09,216.3300018,216.3800049,211.4700012,214.3200073,210.5455017,33121700.0
539,2020-07-08,210.0700073,213.2599945,208.6900024,212.8300018,209.0817413,33600000.0
540,2020-07-07,210.4499969,214.6699982,207.9900055,208.25,204.5824127,33600700.0
541,2020-07-06,208.8300018,211.1300049,208.0899963,210.6999969,206.9892883,31897600.0
542,2020-07-02,205.6799927,208.0200043,205.0,206.2599945,202.6274414,29315800.0
543,2020-07-01,203.1399994,206.3500061,201.7700043,204.6999969,201.0949249,32061200.0
544,2020-06-30,197.8800049,204.3999939,197.7400055,203.5099945,199.9258728,34310300.0
545,2020-06-29,195.7799988,198.5299988,193.5500031,198.4400024,194.9451904,26701600.0
546,2020-06-26,199.7299957,199.8899994,194.8800049,196.3300018,192.8723755,54675800.0
547,2020-06-25,197.8000031,200.6100006,195.4700012,200.3399963,196.8117218,27803900.0
548,2020-06-24,201.6000061,203.25,196.5599976,197.8399963,194.3557281,36740600.0
549,2020-06-23,202.0899963,203.9499969,201.4299927,201.9100037,198.3540649,30917400.0
550,2020-06-22,195.7899933,200.7599945,195.2299957,200.5700073,197.037674,32818900.0
551,2020-06-19,198.5899963,199.2899933,194.3699951,195.1499939,191.7131195,44441100.0
552,2020-06-18,194.0,196.4900055,194.0,196.3200073,192.8625031,23061600.0
553,2020-06-17,195.0299988,196.3200073,193.6900024,194.2400055,190.8191528,25687800.0
554,2020-06-16,192.8899994,195.5800018,191.4600067,193.5700073,190.160965,42556700.0
555,2020-06-15,184.5800018,190.8200073,184.0099945,188.9400024,185.6124878,32770200.0
556,2020-06-12,190.5399933,191.7200012,185.1799927,187.7400055,184.4336548,43373600.0
557,2020-06-11,193.1300049,195.7599945,186.0700073,186.2700043,182.9895325,52854700.0
558,2020-06-10,191.1300049,198.5200043,191.0099945,196.8399963,193.3733521,43872300.0
559,2020-06-09,188.0,190.6999969,187.2599945,189.8000031,186.4573517,29783900.0
560,2020-06-08,185.9400024,188.5500031,184.4400024,188.3600006,185.0426941,33211600.0
561,2020-06-05,182.6199951,187.7299957,182.0099945,187.1999969,183.9031372,39893600.0
562,2020-06-04,184.3000031,185.8399963,182.3000031,182.9199982,179.6985168,28761800.0
563,2020-06-03,184.8200073,185.9400024,183.5800018,185.3600006,182.09552,27311000.0
564,2020-06-02,184.25,185.0,181.3500061,184.9100037,181.6534576,30794600.0
565,2020-06-01,182.5399933,183.0,181.4600067,182.8300018,179.6100922,22622400.0
566,2020-05-29,182.7299957,184.2700043,180.4100037,183.25,180.0226898,42130400.0
567,2020-05-28,180.7400055,184.1499939,180.3800049,181.3999939,178.2052765,33810200.0
568,2020-05-27,180.1999969,181.9900055,176.6000061,181.8099976,178.6080475,39517100.0
569,2020-05-26,186.3399963,186.5,181.1000061,181.5700073,178.3722839,36073600.0
570,2020-05-22,183.1900024,184.4600067,182.5399933,183.5099945,180.2781067,20826900.0
571,2020-05-21,185.3999939,186.6699982,183.2899933,183.4299927,180.1995239,29119500.0
572,2020-05-20,184.8099976,185.8500061,183.9400024,185.6600037,182.3902588,31261300.0
573,2020-05-19,185.0299988,186.6000061,183.4900055,183.6300049,179.8950043,26799100.0
574,2020-05-18,185.75,186.1999969,183.9600067,184.9100037,181.148941,35264500.0
575,2020-05-15,179.0599976,187.0599976,177.0,183.1600037,179.4345245,46610400.0
576,2020-05-14,177.5399933,180.6900024,175.6799927,180.5299988,176.8580322,41873900.0
577,2020-05-13,182.5500031,184.0500031,176.5399933,179.75,176.0939331,44711500.0
578,2020-05-12,186.8000031,187.0399933,182.3000031,182.5099945,178.79776,32038200.0
579,2020-05-11,183.1499939,187.5099945,182.8500061,186.7400055,182.9417267,30892700.0
580,2020-05-08,184.9799957,185.0,183.3600006,184.6799927,180.9236145,30877800.0
581,2020-05-07,184.1699982,184.5500031,182.5800018,183.6000061,179.8656006,28316000.0
582,2020-05-06,182.0800018,184.1999969,181.6300049,182.5399933,178.8271637,32139300.0
583,2020-05-05,180.6199951,183.6499939,179.8999939,180.7599945,177.0833588,36839200.0
584,2020-05-04,174.4900055,179.0,173.8000031,178.8399963,175.2024078,30372900.0
585,2020-05-01,175.8000031,178.6399994,174.0099945,174.5700073,171.0192871,39370500.0
586,2020-04-30,180.0,180.3999939,176.2299957,179.2100067,175.5649109,53875900.0
587,2020-04-29,173.2200012,177.6799927,171.8800049,177.4299927,173.8210907,51286600.0
588,2020-04-28,175.5899963,175.6699982,169.3899994,169.8099976,166.3560944,34392700.0
589,2020-04-27,176.5899963,176.8999939,173.3000031,174.0500031,170.5098572,33194400.0
590,2020-04-24,172.0599976,174.5599976,170.7100067,174.5500031,170.9996796,34277600.0
591,2020-04-23,174.1100006,175.0599976,170.9100037,171.4199982,167.9333496,32790800.0
592,2020-04-22,171.3899994,174.0,170.8200073,173.5200043,169.9906158,34620200.0
593,2020-04-21,173.5,173.6699982,166.1100006,167.8200073,164.4065857,56203700.0
594,2020-04-20,176.6300049,178.75,174.9900055,175.0599976,171.4992828,36669600.0
595,2020-04-17,179.5,180.0,175.8699951,178.6000061,174.9673157,52765600.0
596,2020-04-16,174.3000031,177.2799988,172.8999939,177.0399933,173.4390259,50479600.0
597,2020-04-15,171.1999969,173.5700073,169.2400055,171.8800049,168.3839874,40940800.0
598,2020-04-14,169.0,173.75,168.0,173.6999969,170.1669617,52874300.0
599,2020-04-13,164.3500061,165.5700073,162.3000031,165.5099945,162.1435394,41905300.0
600,2020-04-09,166.3600006,167.3699951,163.3300018,165.1399994,161.7810822,51385100.0
601,2020-04-08,165.6699982,166.6699982,163.5,165.1300049,161.7712708,48318200.0
602,2020-04-07,169.5899963,170.0,163.2599945,163.4900055,160.1646423,62769000.0
603,2020-04-06,160.3200073,166.5,157.5800018,165.2700043,161.9084625,67111700.0
604,2020-04-03,155.1000061,157.3800049,152.1900024,153.8300018,150.7011261,41243300.0
605,2020-04-02,151.8600006,155.4799957,150.3600006,155.2599945,152.1020203,49630700.0
606,2020-04-01,153.0,157.75,150.8200073,152.1100006,149.016098,57969900.0
607,2020-03-31,159.3999939,164.7799988,156.5599976,157.7100067,154.5021973,77927200.0
608,2020-03-30,152.4400024,160.6000061,150.0099945,160.2299957,156.970932,63420300.0
609,2020-03-27,151.75,154.8899994,149.1999969,149.6999969,146.6551208,57042300.0
610,2020-03-26,148.3999939,156.6600037,148.3699951,156.1100006,152.9347382,64568100.0
611,2020-03-25,148.9100037,154.3300018,144.4400024,146.9199982,143.9316406,75638200.0
612,2020-03-24,143.75,149.6000061,141.2700043,148.3399963,145.3227997,82516700.0
613,2020-03-23,137.0099945,140.5700073,132.5200043,135.9799957,133.2141724,78975200.0
614,2020-03-20,146.0,147.1000061,135.8600006,137.3500061,134.5563049,84866200.0
615,2020-03-19,142.7700043,150.1499939,139.0,142.7100067,139.8072968,85922700.0
616,2020-03-18,138.0,146.0,135.0200043,140.3999939,137.5442657,81593200.0
617,2020-03-17,140.0,147.5,135.0,146.5700073,143.5888062,81059800.0
618,2020-03-16,140.0,149.3500061,135.0,135.4199982,132.6655731,87905900.0
619,2020-03-13,147.5,161.9100037,140.7299957,158.8300018,155.5994263,92727400.0
620,2020-03-12,145.3000031,153.4700012,138.5800018,139.0599976,136.2315369,93226400.0
621,2020-03-11,157.1300049,157.6999969,151.1499939,153.6300049,150.5051727,56371600.0
622,2020-03-10,158.1600037,161.0299988,152.5800018,160.9199982,157.6468811,65354400.0
623,2020-03-09,151.0,157.75,150.0,150.6199951,147.5563965,70419300.0
624,2020-03-06,162.6100006,163.1100006,156.0,161.5700073,158.2836761,72821100.0
625,2020-03-05,166.0500031,170.8699951,165.6900024,166.2700043,162.8881073,47817300.0
626,2020-03-04,168.4900055,170.6999969,165.6199951,170.5500031,167.0810242,49814400.0
627,2020-03-03,173.8000031,175.0,162.2599945,164.5099945,161.1638947,71677000.0
628,2020-03-02,165.3099976,172.9199982,162.3099976,172.7899933,169.2754669,71030800.0
629,2020-02-28,152.4100037,163.7100067,152.0,162.0099945,158.7147217,97012700.0
630,2020-02-27,163.3200073,167.0299988,157.9799957,158.1799927,154.9626465,93174900.0
631,2020-02-26,169.7100067,173.2599945,168.2100067,170.1699982,166.7087708,56206100.0
